batch_size,relative_time_s,power_total_W
32,220.3,1721.3995222497315
32,220.4,1722.2515937630312
32,220.5,1749.8260537055878
32,220.60000000000002,1805.528338803357
32,220.70000000000002,1787.1543072270074
32,220.8,1728.6233468534183
32,220.9,1727.4321993256503
32,221.0,1730.8184906829338
32,221.10000000000002,1752.089937684001
32,221.20000000000002,1756.453435233499
32,221.3,1726.7983309255285
32,221.4,1713.8492130006894
32,221.5,1710.9761568392435
32,221.60000000000002,1730.9722485020077
32,221.70000000000002,1743.3869094979066
32,221.8,1743.656430582778
32,221.9,1741.9473876906
32,222.0,1751.5736589897988
32,222.10000000000002,1755.394159074392
32,222.20000000000002,1752.7003676423476
32,222.3,1752.691872731563
32,222.4,1755.5185677361085
32,222.5,1770.7078202081193
32,222.60000000000002,1766.2784861851835
32,222.70000000000002,1881.186932559923
32,222.8,1909.2153518865991
32,222.9,1761.4677984302919
32,223.0,1843.0539213414606
32,223.10000000000002,1829.9668108430515
32,223.20000000000002,1738.1568607588538
32,223.3,1742.8460745214584
32,223.4,1736.109239448888
32,223.5,1719.153947055011
32,223.60000000000002,1726.4202471494884
32,223.70000000000002,1717.6696941529071
32,223.8,1705.9437372854238
32,223.9,1744.934550611451
32,224.0,1765.5704780774913
32,224.10000000000002,1755.068957803441
32,224.20000000000002,1793.5433086405574
32,224.3,1795.532301053701
32,224.4,1758.4505128152591
32,224.5,1759.4470826891547
32,224.60000000000002,1743.4297547218873
32,224.70000000000002,1734.467959775439
32,224.8,1737.0423936397353
32,224.9,1743.4396800547115
32,225.0,1828.8617872783032
32,225.10000000000002,1915.3194590838057
32,225.20000000000002,1822.9512508131177
32,225.3,1757.4725870151033
32,225.4,1755.837154750724
32,225.5,1738.10762087971
32,225.60000000000002,1793.5099085604695
32,225.70000000000002,1779.3569267011665
32,225.8,1721.0879269764735
32,225.9,1741.7822519380763
32,226.0,1746.64099048756
32,226.10000000000002,1742.617890111523
32,226.20000000000002,1748.4960702502267
32,226.3,1732.1308556291046
32,226.4,1724.631286326486
32,226.5,1730.8897458073002
32,226.60000000000002,1741.5581741055883
32,226.70000000000002,1748.090151277336
32,226.8,1764.246888216239
32,226.9,1969.0072502927537
32,227.0,2162.272198577893
32,227.10000000000002,1970.337429690791
32,227.20000000000002,1750.2856500452117
32,227.3,1737.1066942463178
32,227.4,1724.2654016875517
32,227.5,1733.393506952073
32,227.60000000000002,1737.6812749083126
32,227.70000000000002,1935.4473996617287
32,227.8,2030.3590570833705
32,227.9,1756.9084252610344
32,228.0,1759.8539317310992
32,228.10000000000002,1770.8305748962796
32,228.20000000000002,1739.7146979502693
32,228.3,1725.8154008111396
32,228.4,1736.4143985788435
32,228.5,1735.5828178406327
32,228.60000000000002,1732.4070721172998
32,228.70000000000002,1741.7844651602013
32,228.8,1829.484724387025
32,228.9,1930.3692035271552
32,229.0,1827.8348519134736
32,229.10000000000002,1713.5766588745714
32,229.20000000000002,1697.8689082812482
32,229.3,1698.5569797290689
32,229.4,1735.5426168880429
32,229.5,1753.8357858417708
32,229.60000000000002,1758.6260210204302
32,229.70000000000002,1862.2532131407108
32,229.8,1825.0963034730546
32,229.9,1739.9328640146618
32,230.0,1750.9942784291018
32,230.10000000000002,1749.826956468743
32,230.20000000000002,1755.8939005526647
32,230.3,1739.8861198388256
32,230.4,1745.1655063012918
32,230.5,1745.3865519788594
32,230.60000000000002,1738.0293536917013
32,230.70000000000002,1733.5303344558426
32,230.8,1735.8719718982013
32,230.9,1727.4708459648346
32,231.0,1731.78681821886
32,231.10000000000002,1796.26882287436
32,231.20000000000002,1819.2919265163475
32,231.3,1754.7045837152687
32,231.4,1787.8093092122158
32,231.5,1773.8911017563423
32,231.60000000000002,1834.9565822561408
32,231.70000000000002,1856.6061922143429
32,231.8,1740.016385940893
32,231.9,1766.5197644425411
32,232.0,1774.910324157914
32,232.10000000000002,1733.8255749478108
32,232.20000000000002,1722.5959081921908
32,232.3,1723.6428064998531
32,232.4,1720.1725906559248
32,232.5,1718.8308980887318
32,232.60000000000002,1722.4352252867118
32,232.70000000000002,1722.929454713594
32,232.8,1718.4384585579967
32,232.9,1726.7957137591777
32,233.0,1726.4248440203016
32,233.10000000000002,1717.6226787437774
32,233.20000000000002,1726.3379555425302
32,233.3,1728.5745633862955
32,233.4,1797.0208379357607
32,233.5,1851.9728706557405
32,233.60000000000002,1744.6400614146073
32,233.70000000000002,1722.3000674831994
32,233.8,1739.1167725723378
32,233.9,1707.7122109325032
32,234.0,1710.4043089471577
32,234.10000000000002,1735.0797478878444
32,234.20000000000002,1742.7478591510549
32,234.3,1721.772172472135
32,234.4,1736.8810756627952
32,234.5,1738.6371985431306
32,234.60000000000002,1730.334819850779
64,0.0,2639.8269999999998
64,0.1,1972.4403988972313
64,0.2,1854.6025441988252
64,0.30000000000000004,1850.3776673592763
64,0.4,1865.297775509854
64,0.5,1614.4358876744773
64,0.6000000000000001,2109.3103591257195
64,0.7000000000000001,1982.9379821593493
64,0.8,1869.4553123344722
64,0.9,1833.8189812907606
64,1.0,1875.5002508065709
64,1.1,1965.2387642004935
64,1.2000000000000002,2143.380864095617
64,1.3,1903.803290583122
64,1.4000000000000001,1829.9333782527576
64,1.5,1853.2673497838737
64,1.6,1846.840738063818
64,1.7000000000000002,1870.2500754175396
64,1.8,1883.1814047867067
64,1.9000000000000001,1869.1246670854105
64,2.0,1842.1170513956338
64,2.1,1881.2812957305362
64,2.2,1861.7506091238786
64,2.3000000000000003,1857.3606588945097
64,2.4000000000000004,1876.8491431389978
64,2.5,1898.648875825341
64,2.6,1865.846653457429
64,2.7,1873.6291060820872
64,2.8000000000000003,1875.738455337865
64,2.9000000000000004,1800.478085158206
64,3.0,2267.7081657750823
64,3.1,1948.0933727961567
64,3.2,1862.3765973837021
64,3.3000000000000003,1861.3387076008453
64,3.4000000000000004,1877.2099118246824
64,3.5,1868.7956118258178
64,3.6,1880.5769582350601
64,3.7,1940.1727434561938
64,3.8000000000000003,2199.1971604185737
64,3.9000000000000004,2475.508197080067
64,4.0,2090.3237214806204
64,4.1000000000000005,2133.17131313349
64,4.2,2085.8374832637537
64,4.3,1942.5347245011933
64,4.4,2100.602055888773
64,4.5,1929.9259546074077
64,4.6000000000000005,1884.9106707525075
64,4.7,1887.9958264249494
